																															Class	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine
3573	5.381	299.82672	Unknown	[M-H]-	ion correlated with 87; ion correlated with 1503; ion correlated with 1617; ion correlated with 2150; ion correlated with 2243; ion correlated with 3361; ion correlated with 3395; ion correlated with 3716; ion correlated with 4012; ion correlated with 4461; ion correlated with 372; ion correlated with 2863; ion correlated with 1412; ion correlated with 67; ion correlated with 756; ion correlated with 1134; ion correlated with 2245; ion correlated with 2961; ion correlated with 3151; ion correlated with 4467; ion correlated with 2528; ion correlated with 270; ion correlated with 1258; ion correlated with 1742; ion correlated with 2064; ion correlated with 2165; ion correlated with 2578; ion correlated with 3525; ion correlated with 3686; ion correlated with 4044; ion correlated with 4342; ion correlated with 4380; ion correlated with 2575; ion correlated with 61; ion correlated with 854; ion correlated with 959; ion correlated with 1431; ion correlated with 1652; ion correlated with 1710; ion correlated with 2000; ion correlated with 2264; ion correlated with 2496; ion correlated with 3053; ion correlated with 3639; ion correlated with 3749; ion correlated with 3794; ion correlated with 3845; ion correlated with 4262; ion correlated with 307; ion correlated with 4504; ion correlated with 97; ion correlated with 1552; ion correlated with 1695; ion correlated with 2372; ion correlated with 3790; ion correlated with 4529; ion correlated with 68; ion correlated with 1098; ion correlated with 3160; ion correlated with 1162; ion correlated with 559; ion correlated with 1131; ion correlated with 1750; ion correlated with 2142; ion correlated with 2358; ion correlated with 2594; ion correlated with 3408; ion correlated with 3592; ion correlated with 4433; ion correlated with 93; ion correlated with 700; ion correlated with 1426; ion correlated with 1523; ion correlated with 1568; ion correlated with 2217; ion correlated with 4027; ion correlated with 4247; ion correlated with 4553; ion correlated with 4671; ion correlated with 297; ion correlated with 995; ion correlated with 2201; ion correlated with 3086; ion correlated with 3753; ion correlated with 4077; ion correlated with 4226; ion correlated with 1636; ion correlated with 52; ion correlated with 286; ion correlated with 1040; ion correlated with 1274; ion correlated with 2283; ion correlated with 2835; ion correlated with 2934; ion correlated with 2995; ion correlated with 3548; ion correlated with 315; ion correlated with 1107; ion correlated with 1448; ion correlated with 1525; ion correlated with 1536; ion correlated with 1629; ion correlated with 2104; ion correlated with 2625; ion correlated with 2867; ion correlated with 3140; ion correlated with 3636; ion correlated with 166; ion correlated with 1620; ion correlated with 1693; ion correlated with 1836; ion correlated with 1849; ion correlated with 3300; ion correlated with 3508; ion correlated with 4125; ion correlated with 4365; ion correlated with 89; ion correlated with 1554; ion correlated with 192; ion correlated with 1292; ion correlated with 1819; ion correlated with 1905; ion correlated with 2225; ion correlated with 2227; ion correlated with 2789; ion correlated with 2805; ion correlated with 3032; ion correlated with 3717; ion correlated with 1603; ion correlated with 3535; ion correlated with 3784; ion correlated with 197; ion correlated with 1336; ion correlated with 1506; ion correlated with 1671; ion correlated with 2164; ion correlated with 2940; ion correlated with 3688; ion correlated with 4102; ion correlated with 2531	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.63	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	299.82672:10904 300.83007:0 301.83343:0		1249	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3574	5.709	299.88461	Unknown	[M-H]-	ion correlated with 960; ion correlated with 2223; ion correlated with 2442; ion correlated with 2529; ion correlated with 2787; ion correlated with 3097; ion correlated with 4639; ion correlated with 993; ion correlated with 4556; ion correlated with 213; ion correlated with 1397; ion correlated with 1482; ion correlated with 1988; ion correlated with 2134; ion correlated with 2377; ion correlated with 3112; ion correlated with 3190; ion correlated with 3933; ion correlated with 3961; ion correlated with 4419; ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1964; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 2786; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 33; ion correlated with 1055; ion correlated with 1364; ion correlated with 1606; ion correlated with 1718; ion correlated with 1861; ion correlated with 2034; ion correlated with 2891; ion correlated with 2919; ion correlated with 3070; ion correlated with 3326; ion correlated with 3477; ion correlated with 4045; ion correlated with 1178; ion correlated with 1379; ion correlated with 1491; ion correlated with 1563; ion correlated with 1987; ion correlated with 2042; ion correlated with 2192; ion correlated with 2634; ion correlated with 1643; ion correlated with 1711; ion correlated with 2086; ion correlated with 2138; ion correlated with 2418; ion correlated with 2931; ion correlated with 3115; ion correlated with 3189; ion correlated with 4726; ion correlated with 1189; ion correlated with 2428; ion correlated with 2530; ion correlated with 2676; ion correlated with 4107; ion correlated with 1504; ion correlated with 2464; ion correlated with 2410; ion correlated with 3057; ion correlated with 1909; ion correlated with 3047; ion correlated with 2679; ion correlated with 1411; ion correlated with 1895; ion correlated with 1877	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.89	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	299.88461:7805 300.88796:0 301.89132:0		2046	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3575	5.93	299.9129	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.63	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	299.9129:3487 300.91625:0 301.91961:0		2559	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3576	5.948	299.96399	Unknown	[M-2H]2-		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.05	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	299.96399:13266 300.96734:0 301.9707:0		1208	776	-2	-2	-2	944	-2	-2	-2	-2	-2	-2	908
3577	5.391	300.00778	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.71	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	300.00778:8584 301.01113:0 302.01449:0		1184	1162	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3578	6.573	300.09341	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.06	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.09341:5281 301.09676:0 302.10012:0		2991	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3579	5.655	300.11801	Unknown	[M-H]-		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.99	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.11801:29885 301.12136:0 302.12472:19096		951	2484	-2	-2	-2	-2	-2	1195	911	-2	-2	-2	-2
3580	1.087	300.11929	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.64	Alanine_NA_10mM_2d7_neg_ms1_140k_3e6	300.11929:8868 301.12264:2297 302.126:7925		365	-2	-2	-2	457	-2	271	-2	-2	-2	467	459	273
3581	7.927	300.11932	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.52	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	300.11932:2519 301.12267:0 302.12603:14336		3364	2736	-2	-2	-2	-2	-2	-2	1314	-2	-2	-2	-2
3582	5.23	300.1199	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.77	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	300.1199:25622 301.12325:0 302.12661:0		776	726	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3583	8.396	300.15753	Unknown	[M-H]-	ion correlated with 3591	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.12	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.15753:1171 301.16088:0 302.16424:0		3476	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3584	0.935	300.18011	Unknown	[M-H]-		0.769	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.81	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	300.18011:26906 301.18346:0 302.18682:0		155	161	238	231	233	-2	-2	215	222	220	219	237	-2
3585	0.995	300.21625	Unknown	[M-H]-		0.692	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.51	Alanine_NA_10mM_2d6_neg_ms1_140k_3e6	300.21625:42676 301.2196:46266 302.22296:13000		232	231	307	309	-2	-2	-2	300	316	311	308	303	-2
3586	6.187	300.26672	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	44.14	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.26672:32511 301.27007:0 302.27343:0		3007	-2	-2	-2	-2	-2	-2	1502	-2	-2	-2	-2	-2
3587	9.192	300.29382	Unknown	[M-H]-	ion correlated with 2144; ion correlated with 2959; ion correlated with 951	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.3	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.29382:1099 301.29717:0 302.30053:0		3660	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3588	6.209	300.30557	Unknown	[M-H]-	ion correlated with 1032; ion correlated with 4551	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.92	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.30557:1342 301.30892:0 302.31228:0		2777	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3589	5.775	300.34384	Unknown	[M-H]-	ion correlated with 265; ion correlated with 1643; ion correlated with 1711; ion correlated with 2138; ion correlated with 2418; ion correlated with 2931; ion correlated with 3115; ion correlated with 3189; ion correlated with 4726; ion correlated with 1189; ion correlated with 2428; ion correlated with 2530; ion correlated with 2676; ion correlated with 2012; ion correlated with 2410; ion correlated with 3057; ion correlated with 1277; ion correlated with 1350; ion correlated with 3054; ion correlated with 3750; ion correlated with 3926; ion correlated with 2422; ion correlated with 2466; ion correlated with 3447; ion correlated with 3865; ion correlated with 4183; ion correlated with 4351; ion correlated with 4464; ion correlated with 4480; ion correlated with 1877; ion correlated with 2925; ion correlated with 3862; ion correlated with 4054; ion correlated with 4648; ion correlated with 793; ion correlated with 1015; ion correlated with 3745; ion correlated with 3768; ion correlated with 660; ion correlated with 2629; ion correlated with 2376	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.67	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.34384:3864 301.34719:0 302.35055:0		2257	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3590	10.163	300.35309	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.19	Alanine_NA_10mM_2d3_neg_ms1_140k_3e6	300.35309:1461 301.35644:0 302.3598:0		4202	-2	-2	-2	-2	-2	2014	-2	-2	-2	-2	-2	-2
3591	8.366	300.37717	Unknown	[M-H]-	ion correlated with 3583; similar chromatogram in higher mz_4689	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.22	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.37717:1261 301.38052:0 302.38388:0		3469	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3592	5.372	300.3981	Unknown	[M-H]-	ion correlated with 215; ion correlated with 279; ion correlated with 1188; ion correlated with 1485; ion correlated with 2234; ion correlated with 4207; ion correlated with 87; ion correlated with 1503; ion correlated with 1617; ion correlated with 2150; ion correlated with 2243; ion correlated with 3361; ion correlated with 3395; ion correlated with 3716; ion correlated with 4012; ion correlated with 4461; ion correlated with 372; ion correlated with 2863; ion correlated with 1412; ion correlated with 67; ion correlated with 756; ion correlated with 1134; ion correlated with 2245; ion correlated with 2961; ion correlated with 3151; ion correlated with 4467; ion correlated with 2528; ion correlated with 270; ion correlated with 1258; ion correlated with 1742; ion correlated with 2064; ion correlated with 2165; ion correlated with 2578; ion correlated with 3525; ion correlated with 3686; ion correlated with 4044; ion correlated with 4342; ion correlated with 4380; ion correlated with 2575; ion correlated with 61; ion correlated with 854; ion correlated with 959; ion correlated with 1431; ion correlated with 1652; ion correlated with 1710; ion correlated with 2000; ion correlated with 2264; ion correlated with 2496; ion correlated with 3053; ion correlated with 3639; ion correlated with 3749; ion correlated with 3794; ion correlated with 3845; ion correlated with 4262; ion correlated with 307; ion correlated with 4504; ion correlated with 97; ion correlated with 1552; ion correlated with 2372; ion correlated with 3790; ion correlated with 4529; ion correlated with 68; ion correlated with 1098; ion correlated with 3160; ion correlated with 1162; ion correlated with 559; ion correlated with 1131; ion correlated with 1750; ion correlated with 2142; ion correlated with 2358; ion correlated with 2594; ion correlated with 3408; ion correlated with 4433; ion correlated with 1881; ion correlated with 93; ion correlated with 700; ion correlated with 1426; ion correlated with 1523; ion correlated with 1568; ion correlated with 2217; ion correlated with 3573; ion correlated with 4027; ion correlated with 4247; ion correlated with 4553; ion correlated with 4671; ion correlated with 297; ion correlated with 995; ion correlated with 2201; ion correlated with 3086; ion correlated with 3753; ion correlated with 4077; ion correlated with 4226; ion correlated with 1636; ion correlated with 52; ion correlated with 286; ion correlated with 1040; ion correlated with 1274; ion correlated with 2283; ion correlated with 2835; ion correlated with 2934; ion correlated with 2995; ion correlated with 3548; ion correlated with 1107; ion correlated with 1448; ion correlated with 1525; ion correlated with 1536; ion correlated with 1629; ion correlated with 2104; ion correlated with 2625; ion correlated with 3140; ion correlated with 3636; ion correlated with 166; ion correlated with 1620; ion correlated with 1693; ion correlated with 1836; ion correlated with 1849; ion correlated with 3300; ion correlated with 3508; ion correlated with 4125; ion correlated with 4365; ion correlated with 89; ion correlated with 1554; ion correlated with 192; ion correlated with 1292; ion correlated with 1819; ion correlated with 1905; ion correlated with 2225; ion correlated with 2227; ion correlated with 2789; ion correlated with 2805; ion correlated with 3032; ion correlated with 3717; ion correlated with 1603	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.51	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.3981:10217 301.40145:0 302.40481:0		1234	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3593	15.702	300.45496	Unknown	[M-H]-	ion correlated with 2187	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.63	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.45496:1032 301.45831:0 302.46167:0		4615	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3594	17.129	300.46112	Unknown	[M-H]-	ion correlated with 4640; ion correlated with 4065; ion correlated with 4061; ion correlated with 3880; ion correlated with 4349	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.11	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.46112:1206 301.46447:0 302.46783:0		4763	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3595	5.427	300.4754	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.69	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	300.4754:7113 301.47875:0 302.48211:0		898	-2	-2	-2	-2	1467	-2	-2	-2	-2	-2	-2	-2
3596	5.901	300.67059	Unknown	[M-H]-	ion correlated with 4238	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.19	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.67059:1793 301.67394:0 302.6773:0		2525	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3597	17.911	300.67862	Unknown	[M-H]-	ion correlated with 2772; ion correlated with 2929; ion correlated with 1989; ion correlated with 4442; similar chromatogram in higher mz_4322	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.73	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.67862:2097 301.68197:0 302.68533:0		4878	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3598	10.418	300.73175	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.66	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	300.73175:1695 301.7351:0 302.73846:0		3834	-2	-2	-2	-2	-2	-2	-2	1603	-2	-2	-2	-2
3599	5.634	300.785	Unknown	[M-H]-	ion correlated with 1519; ion correlated with 27; ion correlated with 1141; ion correlated with 1751; ion correlated with 1753; ion correlated with 2046; ion correlated with 134; ion correlated with 1388; ion correlated with 113; ion correlated with 1096; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3173; ion correlated with 3414; ion correlated with 3445; ion correlated with 3713; ion correlated with 3808; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; ion correlated with 5; ion correlated with 195; ion correlated with 287; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 2945; ion correlated with 3491; ion correlated with 4228; ion correlated with 4396; ion correlated with 3807; ion correlated with 1866; ion correlated with 2220; ion correlated with 310; ion correlated with 78; ion correlated with 83; ion correlated with 98; ion correlated with 2244; ion correlated with 3949; ion correlated with 4291; ion correlated with 895; ion correlated with 238; ion correlated with 95; ion correlated with 558; ion correlated with 1430; ion correlated with 1596; ion correlated with 1694; ion correlated with 1870; ion correlated with 1882; ion correlated with 2231; ion correlated with 2378; ion correlated with 2765; ion correlated with 2827; ion correlated with 3083; ion correlated with 3131; ion correlated with 3697; ion correlated with 1746; ion correlated with 2107; ion correlated with 2667; ion correlated with 203; ion correlated with 1059; ion correlated with 1766; ion correlated with 2555; ion correlated with 2571; ion correlated with 2846; ion correlated with 4254; ion correlated with 1108; ion correlated with 1807; ion correlated with 1983; ion correlated with 2056; ion correlated with 2089; ion correlated with 2139; ion correlated with 2510; ion correlated with 2515; ion correlated with 3157; ion correlated with 210; ion correlated with 88; ion correlated with 219; ion correlated with 1339; ion correlated with 1621; ion correlated with 1678; ion correlated with 1791; ion correlated with 2263; ion correlated with 2334; ion correlated with 2649; ion correlated with 3612; ion correlated with 3966; ion correlated with 3996; ion correlated with 329; ion correlated with 960; ion correlated with 2223; ion correlated with 2442; ion correlated with 2529; ion correlated with 2566; ion correlated with 2787; ion correlated with 3097; ion correlated with 4639; ion correlated with 993; ion correlated with 4556; ion correlated with 213; ion correlated with 1397; ion correlated with 1482; ion correlated with 1988; ion correlated with 2134; ion correlated with 2377; ion correlated with 3112; ion correlated with 3190; ion correlated with 3933; ion correlated with 3961; ion correlated with 4419; ion correlated with 491; ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1964; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 3724; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 2786; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 4435; ion correlated with 33; ion correlated with 1055	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	318.16	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.785:15908 301.78835:0 302.79171:0		1871	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3600	14.285	300.84619	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.44	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.84619:1729 301.84954:0 302.8529:0		4438	3532	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3601	16.553	300.85114	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.56	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	300.85114:1078 301.85449:0 302.85785:0		4700	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3602	1.083	301.00467	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.41	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.00467:12115 302.00802:0 303.01138:0		332	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3603	5.737	301.00473	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.48	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.00473:9734 302.00808:0 303.01144:0		2144	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3604	17.812	301.05841	Unknown	[M-H]-		0.692	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.67	Alanine_NA_10mM_2d12_neg_ms1_140k_3e6	301.05841:7447 302.06176:0 303.06512:0		4821	-2	2016	2119	2041	-2	2981	-2	2466	2136	-2	2071	2044
3605	5.48	301.12292	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.9	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	301.12292:3527 302.12627:25387 303.12963:0		3043	528	-2	-2	-2	831	-2	759	-2	1066	-2	-2	-2
3606	1.651	301.16443	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.94	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	301.16443:3389 302.16778:0 303.17114:0		62	-2	-2	326	708	-2	-2	-2	68	-2	-2	-2	97
3607	0.935	301.21588	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.49	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.21588:47793 302.21923:7448 303.22259:27562		178	-2	-2	-2	-2	161	-2	-2	-2	-2	-2	-2	-2
3608	5.891	301.21606	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.77	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.21606:50989 302.21941:0 303.22277:16625		2511	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3609	6.104	301.26544	Unknown	[M-H]-		0.615	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.62	Alanine_NA_10mM_2d10_neg_ms1_140k_3e6	301.26544:3832 302.26879:0 303.27215:0		3157	-2	981	-2	713	-2	768	1670	-2	1080	714	-2	831
3610	16.003	301.3746	Unknown	[M-H]-		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.74	Alanine_NA_10mM_2d7_neg_ms1_140k_3e6	301.3746:2474 302.37795:0 303.38131:0		4638	-2	1726	-2	1750	-2	-2	-2	-2	-2	1853	-2	-2
3611	13.273	301.44104	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.69	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	301.44104:1648 302.44439:0 303.44775:0		4334	-2	-2	-2	-2	-2	-2	-2	1869	-2	-2	-2	-2
3612	5.643	301.48514	Unknown	[M-H]-	ion correlated with 113; ion correlated with 1096; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3173; ion correlated with 3414; ion correlated with 3445; ion correlated with 3713; ion correlated with 3808; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; ion correlated with 5; ion correlated with 195; ion correlated with 287; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 2945; ion correlated with 3491; ion correlated with 4228; ion correlated with 4396; ion correlated with 3807; ion correlated with 1866; ion correlated with 2220; ion correlated with 310; ion correlated with 78; ion correlated with 83; ion correlated with 98; ion correlated with 2244; ion correlated with 3949; ion correlated with 4291; ion correlated with 895; ion correlated with 238; ion correlated with 95; ion correlated with 558; ion correlated with 1430; ion correlated with 1596; ion correlated with 1694; ion correlated with 1870; ion correlated with 1882; ion correlated with 2231; ion correlated with 2378; ion correlated with 2765; ion correlated with 2827; ion correlated with 3083; ion correlated with 3131; ion correlated with 3697; ion correlated with 1746; ion correlated with 2107; ion correlated with 2667; ion correlated with 203; ion correlated with 1059; ion correlated with 1766; ion correlated with 2555; ion correlated with 2571; ion correlated with 2846; ion correlated with 4254; ion correlated with 1108; ion correlated with 1807; ion correlated with 1983; ion correlated with 2056; ion correlated with 2089; ion correlated with 2139; ion correlated with 2510; ion correlated with 2515; ion correlated with 3157; ion correlated with 3599; ion correlated with 210; ion correlated with 88; ion correlated with 219; ion correlated with 1339; ion correlated with 1621; ion correlated with 1678; ion correlated with 1791; ion correlated with 2263; ion correlated with 2334; ion correlated with 2649; ion correlated with 3966; ion correlated with 3996; ion correlated with 329; ion correlated with 960; ion correlated with 2223; ion correlated with 2442; ion correlated with 2529; ion correlated with 2566; ion correlated with 2787; ion correlated with 3097; ion correlated with 4639; ion correlated with 993; ion correlated with 4556; ion correlated with 213; ion correlated with 1397; ion correlated with 1482; ion correlated with 1988; ion correlated with 2134; ion correlated with 2377; ion correlated with 3112; ion correlated with 3190; ion correlated with 3933; ion correlated with 3961; ion correlated with 4419; ion correlated with 491; ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1964; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 3724; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 2786; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 4435; ion correlated with 33; ion correlated with 1055; ion correlated with 1606; ion correlated with 1718; ion correlated with 1861; ion correlated with 2034; ion correlated with 2891; ion correlated with 2919; ion correlated with 3070; ion correlated with 3326; ion correlated with 3477; ion correlated with 4045; ion correlated with 3396	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	320.09	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.48514:16005 302.48849:0 303.49185:0		1884	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3613	16.811	301.54156	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.32	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	301.54156:1460 302.54491:0 303.54827:0		4828	-2	1741	-2	-2	-2	-2	-2	2279	-2	-2	-2	-2
